ball_x,ball_y,ball_direction_x,ball_direction_y,paddle_y
588,88,1,1,103
591,90,1,1,103
594,92,1,1,103
597,94,1,1,101
600,96,1,1,99
603,98,1,1,97
606,100,1,1,95
609,102,1,1,93
612,104,1,1,91
615,106,1,1,91
618,108,1,1,91
621,110,1,1,91
624,112,1,1,91
627,114,1,1,91
630,116,1,1,91
627,118,-1,1,91
624,120,-1,1,91
621,122,-1,1,91
618,124,-1,1,91
615,126,-1,1,91
612,128,-1,1,91
609,130,-1,1,91
606,132,-1,1,91
603,134,-1,1,91
600,136,-1,1,91
597,138,-1,1,91
594,140,-1,1,91
591,142,-1,1,91
588,144,-1,1,91
585,146,-1,1,91
582,148,-1,1,91
579,150,-1,1,91
576,152,-1,1,91
573,154,-1,1,91
570,156,-1,1,93
567,158,-1,1,95
564,160,-1,1,97
561,162,-1,1,99
558,164,-1,1,101
555,166,-1,1,103
552,168,-1,1,105
549,170,-1,1,107
546,172,-1,1,109
543,174,-1,1,111
540,176,-1,1,113
537,178,-1,1,115
534,180,-1,1,117
531,182,-1,1,119
528,184,-1,1,121
525,186,-1,1,123
522,188,-1,1,125
519,190,-1,1,127
516,192,-1,1,129
513,194,-1,1,131
510,196,-1,1,133
507,198,-1,1,135
504,200,-1,1,137
501,202,-1,1,139
498,204,-1,1,141
495,206,-1,1,143
492,208,-1,1,145
489,210,-1,1,147
486,212,-1,1,149
483,214,-1,1,151
480,216,-1,1,153
477,218,-1,1,155
474,220,-1,1,157
471,222,-1,1,159
468,224,-1,1,161
465,226,-1,1,163
462,228,-1,1,165
459,230,-1,1,167
456,232,-1,1,169
453,234,-1,1,171
450,236,-1,1,173
447,238,-1,1,175
444,240,-1,1,177
441,242,-1,1,179
438,244,-1,1,181
435,246,-1,1,183
432,248,-1,1,185
429,250,-1,1,187
426,252,-1,1,189
423,254,-1,1,191
420,256,-1,1,193
417,258,-1,1,195
414,260,-1,1,195
411,262,-1,1,195
408,264,-1,1,195
405,266,-1,1,195
402,268,-1,1,195
399,270,-1,1,195
396,272,-1,1,195
393,274,-1,1,195
390,276,-1,1,195
387,278,-1,1,195
384,280,-1,1,195
381,282,-1,1,195
378,284,-1,1,195
375,286,-1,1,195
372,288,-1,1,195
369,290,-1,1,195
366,292,-1,1,195
363,294,-1,1,195
360,296,-1,1,195
357,298,-1,1,195
354,300,-1,1,195
351,302,-1,1,195
348,304,-1,1,195
345,306,-1,1,195
342,308,-1,1,195
339,310,-1,1,195
336,312,-1,1,195
333,314,-1,1,195
330,316,-1,1,195
327,318,-1,1,195
324,320,-1,1,195
321,322,-1,1,195
318,324,-1,1,195
315,326,-1,1,195
312,328,-1,1,195
309,330,-1,1,195
306,332,-1,1,195
303,334,-1,1,195
300,336,-1,1,195
297,338,-1,1,195
294,340,-1,1,195
291,342,-1,1,195
288,344,-1,1,195
285,346,-1,1,195
282,348,-1,1,195
279,350,-1,1,195
276,352,-1,1,195
273,354,-1,1,195
270,356,-1,1,195
267,358,-1,1,195
264,360,-1,1,195
261,362,-1,1,195
258,364,-1,1,195
255,366,-1,1,195
252,368,-1,1,195
249,370,-1,1,195
246,372,-1,1,195
243,374,-1,1,195
240,376,-1,1,195
237,378,-1,1,195
234,380,-1,1,195
231,382,-1,1,195
228,384,-1,1,195
225,386,-1,1,195
222,388,-1,1,195
219,390,-1,1,195
216,392,-1,1,195
213,394,-1,1,195
210,396,-1,1,195
207,398,-1,1,195
204,400,-1,1,195
201,402,-1,1,195
198,404,-1,1,195
195,406,-1,1,195
192,408,-1,1,195
189,410,-1,1,195
186,412,-1,1,195
183,414,-1,1,195
180,416,-1,1,195
177,418,-1,1,195
174,420,-1,1,195
171,422,-1,1,195
168,424,-1,1,195
165,426,-1,1,195
162,428,-1,1,195
159,430,-1,1,195
156,432,-1,1,195
153,434,-1,1,195
150,436,-1,1,195
147,438,-1,1,195
144,440,-1,1,195
141,442,-1,1,195
138,444,-1,1,195
135,446,-1,1,195
132,448,-1,1,195
129,450,-1,1,195
126,452,-1,1,195
123,454,-1,1,195
120,456,-1,1,195
117,458,-1,1,195
114,460,-1,1,195
111,462,-1,1,195
108,464,-1,1,195
105,466,-1,1,195
102,464,-1,-1,195
99,462,-1,-1,195
96,460,-1,-1,195
93,458,-1,-1,195
90,456,-1,-1,195
87,454,-1,-1,195
84,452,-1,-1,195
81,450,-1,-1,195
78,448,-1,-1,195
75,446,-1,-1,195
72,444,-1,-1,195
69,442,-1,-1,195
66,440,-1,-1,195
63,438,-1,-1,195
60,436,-1,-1,195
57,434,-1,-1,195
54,432,-1,-1,195
51,430,-1,-1,195
48,428,-1,-1,195
45,426,-1,-1,195
42,424,-1,-1,195
39,422,-1,-1,195
36,420,-1,-1,195
33,418,-1,-1,195
30,416,-1,-1,195
27,414,-1,-1,195
24,412,-1,-1,195
21,410,-1,-1,195
18,408,-1,-1,195
15,406,-1,-1,195
18,404,1,-1,195
21,402,1,-1,195
24,400,1,-1,195
27,398,1,-1,195
30,396,1,-1,195
33,394,1,-1,195
36,392,1,-1,195
39,390,1,-1,195
42,388,1,-1,195
45,386,1,-1,195
48,384,1,-1,195
51,382,1,-1,195
54,380,1,-1,195
57,378,1,-1,195
60,376,1,-1,195
63,374,1,-1,195
66,372,1,-1,195
69,370,1,-1,195
72,368,1,-1,195
75,366,1,-1,195
78,364,1,-1,195
81,362,1,-1,195
84,360,1,-1,195
87,358,1,-1,195
90,356,1,-1,195
93,354,1,-1,195
96,352,1,-1,195
99,350,1,-1,195
102,348,1,-1,195
105,346,1,-1,195
108,344,1,-1,195
111,342,1,-1,195
114,340,1,-1,195
117,338,1,-1,195
120,336,1,-1,195
123,334,1,-1,195
126,332,1,-1,195
129,330,1,-1,195
132,328,1,-1,195
135,326,1,-1,195
138,324,1,-1,195
141,322,1,-1,195
144,320,1,-1,195
147,318,1,-1,195
150,316,1,-1,195
153,314,1,-1,195
156,312,1,-1,195
159,310,1,-1,195
162,308,1,-1,195
165,306,1,-1,195
168,304,1,-1,195
171,302,1,-1,195
174,300,1,-1,195
177,298,1,-1,195
180,296,1,-1,195
183,294,1,-1,195
186,292,1,-1,195
189,290,1,-1,195
192,288,1,-1,195
195,286,1,-1,195
198,284,1,-1,195
201,282,1,-1,195
204,280,1,-1,195
207,278,1,-1,195
210,276,1,-1,195
213,274,1,-1,195
216,272,1,-1,195
219,270,1,-1,195
222,268,1,-1,195
225,266,1,-1,195
228,264,1,-1,195
231,262,1,-1,195
234,260,1,-1,195
237,258,1,-1,195
240,256,1,-1,195
243,254,1,-1,195
246,252,1,-1,195
249,250,1,-1,195
252,248,1,-1,195
255,246,1,-1,195
258,244,1,-1,195
261,242,1,-1,195
264,240,1,-1,195
267,238,1,-1,195
270,236,1,-1,195
273,234,1,-1,195
276,232,1,-1,195
279,230,1,-1,195
282,228,1,-1,195
285,226,1,-1,195
288,224,1,-1,195
291,222,1,-1,195
294,220,1,-1,195
297,218,1,-1,195
300,216,1,-1,195
303,214,1,-1,195
306,212,1,-1,195
309,210,1,-1,193
312,208,1,-1,191
315,206,1,-1,189
318,204,1,-1,187
321,202,1,-1,185
324,200,1,-1,183
327,198,1,-1,181
330,196,1,-1,179
333,194,1,-1,177
336,192,1,-1,175
339,190,1,-1,173
342,188,1,-1,171
345,186,1,-1,169
348,184,1,-1,167
351,182,1,-1,165
354,180,1,-1,163
357,178,1,-1,161
360,176,1,-1,159
363,174,1,-1,157
366,172,1,-1,157
369,170,1,-1,157
372,168,1,-1,157
375,166,1,-1,157
378,164,1,-1,157
381,162,1,-1,157
384,160,1,-1,157
387,158,1,-1,157
390,156,1,-1,157
393,154,1,-1,155
396,152,1,-1,153
399,150,1,-1,151
402,148,1,-1,149
405,146,1,-1,147
408,144,1,-1,145
411,142,1,-1,143
414,140,1,-1,141
417,138,1,-1,139
420,136,1,-1,137
423,134,1,-1,135
426,132,1,-1,133
429,130,1,-1,131
432,128,1,-1,129
435,126,1,-1,127
438,124,1,-1,125
441,122,1,-1,123
444,120,1,-1,121
447,118,1,-1,119
450,116,1,-1,117
453,114,1,-1,115
456,112,1,-1,113
459,110,1,-1,111
462,108,1,-1,109
465,106,1,-1,107
468,104,1,-1,105
471,102,1,-1,103
474,100,1,-1,101
477,98,1,-1,99
480,96,1,-1,97
483,94,1,-1,95
486,92,1,-1,93
489,90,1,-1,91
492,88,1,-1,89
495,86,1,-1,87
498,84,1,-1,85
501,82,1,-1,83
504,80,1,-1,83
507,78,1,-1,83
510,76,1,-1,83
513,74,1,-1,83
516,72,1,-1,83
519,70,1,-1,83
522,68,1,-1,83
525,66,1,-1,83
528,64,1,-1,83
531,62,1,-1,83
534,60,1,-1,83
537,58,1,-1,81
540,56,1,-1,79
543,54,1,-1,77
546,52,1,-1,75
549,50,1,-1,73
552,48,1,-1,71
555,46,1,-1,69
558,44,1,-1,67
561,42,1,-1,65
564,40,1,-1,63
567,38,1,-1,61
570,36,1,-1,59
573,34,1,-1,57
576,32,1,-1,55
579,30,1,-1,53
582,28,1,-1,51
585,26,1,-1,49
588,24,1,-1,47
591,22,1,-1,47
594,20,1,-1,47
597,18,1,-1,47
600,16,1,-1,47
603,14,1,-1,47
606,16,1,1,47
609,18,1,1,47
612,20,1,1,45
615,22,1,1,43
618,24,1,1,41
621,26,1,1,39
624,28,1,1,37
627,30,1,1,35
630,32,1,1,33
627,34,-1,1,31
624,36,-1,1,29
621,38,-1,1,27
618,40,-1,1,25
615,42,-1,1,23
612,44,-1,1,21
609,46,-1,1,19
606,48,-1,1,17
603,50,-1,1,15
600,52,-1,1,13
597,54,-1,1,11
594,56,-1,1,9
591,58,-1,1,9
588,60,-1,1,9
585,62,-1,1,9
582,64,-1,1,9
579,66,-1,1,9
576,68,-1,1,9
573,70,-1,1,9
570,72,-1,1,9
567,74,-1,1,9
564,76,-1,1,9
561,78,-1,1,9
558,80,-1,1,9
555,82,-1,1,9
552,84,-1,1,9
549,86,-1,1,9
546,88,-1,1,11
543,90,-1,1,13
540,92,-1,1,15
537,94,-1,1,17
534,96,-1,1,19
531,98,-1,1,21
528,100,-1,1,23
525,102,-1,1,25
522,104,-1,1,27
519,106,-1,1,29
516,108,-1,1,31
513,110,-1,1,33
510,112,-1,1,35
507,114,-1,1,37
504,116,-1,1,39
501,118,-1,1,41
498,120,-1,1,43
495,122,-1,1,45
492,124,-1,1,47
489,126,-1,1,49
486,128,-1,1,51
483,130,-1,1,53
480,132,-1,1,55
477,134,-1,1,57
474,136,-1,1,59
471,138,-1,1,61
468,140,-1,1,63
465,142,-1,1,65
462,144,-1,1,67
459,146,-1,1,69
456,148,-1,1,71
453,150,-1,1,73
450,152,-1,1,75
447,154,-1,1,77
444,156,-1,1,79
441,158,-1,1,81
438,160,-1,1,83
435,162,-1,1,85
432,164,-1,1,87
429,166,-1,1,89
426,168,-1,1,91
423,170,-1,1,93
420,172,-1,1,95
417,174,-1,1,97
414,176,-1,1,99
411,178,-1,1,101
408,180,-1,1,103
405,182,-1,1,105
402,184,-1,1,107
399,186,-1,1,109
396,188,-1,1,111
393,190,-1,1,113
390,192,-1,1,115
387,194,-1,1,117
384,196,-1,1,119
381,198,-1,1,121
378,200,-1,1,123
375,202,-1,1,125
372,204,-1,1,127
369,206,-1,1,129
366,208,-1,1,131
363,210,-1,1,133
360,212,-1,1,135
357,214,-1,1,137
354,216,-1,1,139
351,218,-1,1,141
348,220,-1,1,143
345,222,-1,1,145
342,224,-1,1,147
339,226,-1,1,149
336,228,-1,1,151
333,230,-1,1,153
330,232,-1,1,155
327,234,-1,1,157
324,236,-1,1,159
321,238,-1,1,161
318,240,-1,1,163
315,242,-1,1,165
312,244,-1,1,167
309,246,-1,1,169
306,248,-1,1,169
303,250,-1,1,169
300,252,-1,1,169
297,254,-1,1,169
294,256,-1,1,169
291,258,-1,1,169
288,260,-1,1,169
285,262,-1,1,169
282,264,-1,1,169
279,266,-1,1,169
276,268,-1,1,169
273,270,-1,1,169
270,272,-1,1,169
267,274,-1,1,169
264,276,-1,1,169
261,278,-1,1,169
258,280,-1,1,169
255,282,-1,1,169
252,284,-1,1,169
249,286,-1,1,169
246,288,-1,1,169
243,290,-1,1,169
240,292,-1,1,169
237,294,-1,1,169
234,296,-1,1,169
231,298,-1,1,169
228,300,-1,1,169
225,302,-1,1,169
222,304,-1,1,169
219,306,-1,1,169
216,308,-1,1,169
213,310,-1,1,169
210,312,-1,1,169
207,314,-1,1,169
204,316,-1,1,169
201,318,-1,1,169
198,320,-1,1,169
195,322,-1,1,169
192,324,-1,1,169
189,326,-1,1,169
186,328,-1,1,169
183,330,-1,1,169
180,332,-1,1,169
177,334,-1,1,169
174,336,-1,1,169
171,338,-1,1,169
168,340,-1,1,169
165,342,-1,1,169
162,344,-1,1,169
159,346,-1,1,169
156,348,-1,1,169
153,350,-1,1,169
150,352,-1,1,169
147,354,-1,1,169
144,356,-1,1,169
141,358,-1,1,169
138,360,-1,1,169
135,362,-1,1,169
132,364,-1,1,169
129,366,-1,1,169
126,368,-1,1,169
123,370,-1,1,169
120,372,-1,1,169
117,374,-1,1,169
114,376,-1,1,169
111,378,-1,1,169
108,380,-1,1,169
105,382,-1,1,169
102,384,-1,1,169
99,386,-1,1,169
96,388,-1,1,169
93,390,-1,1,169
90,392,-1,1,169
87,394,-1,1,169
84,396,-1,1,169
81,398,-1,1,169
78,400,-1,1,169
75,402,-1,1,169
72,404,-1,1,169
69,406,-1,1,169
66,408,-1,1,169
63,410,-1,1,169
60,412,-1,1,169
57,414,-1,1,169
54,416,-1,1,169
51,418,-1,1,169
48,420,-1,1,169
45,422,-1,1,169
42,424,-1,1,169
39,426,-1,1,169
36,428,-1,1,169
33,430,-1,1,169
30,432,-1,1,169
27,434,-1,1,169
24,436,-1,1,169
21,438,-1,1,169
18,440,-1,1,169
15,442,-1,1,169
18,444,1,1,169
21,446,1,1,169
24,448,1,1,169
27,450,1,1,169
30,452,1,1,169
33,454,1,1,169
36,456,1,1,169
39,458,1,1,171
42,460,1,1,173
45,462,1,1,175
48,464,1,1,177
51,466,1,1,179
54,464,1,-1,181
57,462,1,-1,183
60,460,1,-1,185
63,458,1,-1,187
66,456,1,-1,189
69,454,1,-1,191
72,452,1,-1,193
75,450,1,-1,195
78,448,1,-1,197
81,446,1,-1,199
84,444,1,-1,201
87,442,1,-1,203
90,440,1,-1,205
93,438,1,-1,207
96,436,1,-1,209
99,434,1,-1,211
102,432,1,-1,211
105,430,1,-1,211
108,428,1,-1,211
111,426,1,-1,211
114,424,1,-1,211
117,422,1,-1,211
120,420,1,-1,211
123,418,1,-1,211
126,416,1,-1,211
129,414,1,-1,211
132,412,1,-1,211
135,410,1,-1,211
138,408,1,-1,211
141,406,1,-1,211
144,404,1,-1,211
147,402,1,-1,211
150,400,1,-1,211
153,398,1,-1,211
156,396,1,-1,211
159,394,1,-1,211
162,392,1,-1,211
165,390,1,-1,211
168,388,1,-1,211
171,386,1,-1,211
174,384,1,-1,211
177,382,1,-1,211
180,380,1,-1,211
183,378,1,-1,211
186,376,1,-1,211
189,374,1,-1,211
192,372,1,-1,211
195,370,1,-1,211
198,368,1,-1,211
201,366,1,-1,211
204,364,1,-1,211
207,362,1,-1,211
210,360,1,-1,211
213,358,1,-1,211
216,356,1,-1,211
219,354,1,-1,211
222,352,1,-1,211
225,350,1,-1,211
228,348,1,-1,211
231,346,1,-1,211
234,344,1,-1,211
237,342,1,-1,211
240,340,1,-1,211
243,338,1,-1,211
246,336,1,-1,211
249,334,1,-1,211
252,332,1,-1,211
255,330,1,-1,211
258,328,1,-1,211
261,326,1,-1,211
264,324,1,-1,211
267,322,1,-1,211
270,320,1,-1,211
273,318,1,-1,211
276,316,1,-1,211
279,314,1,-1,211
282,312,1,-1,211
285,310,1,-1,211
288,308,1,-1,211
291,306,1,-1,209
294,304,1,-1,207
297,302,1,-1,205
300,300,1,-1,203
303,298,1,-1,201
306,296,1,-1,199
309,294,1,-1,197
312,292,1,-1,195
315,290,1,-1,193
318,288,1,-1,191
321,286,1,-1,189
324,284,1,-1,187
327,282,1,-1,185
330,280,1,-1,183
333,278,1,-1,181
336,276,1,-1,179
339,274,1,-1,177
342,272,1,-1,175
345,270,1,-1,173
348,268,1,-1,171
351,266,1,-1,169
354,264,1,-1,169
357,262,1,-1,169
360,260,1,-1,169
363,258,1,-1,169
366,256,1,-1,169
369,254,1,-1,169
372,252,1,-1,169
375,250,1,-1,169
378,248,1,-1,169
381,246,1,-1,169
384,244,1,-1,167
387,242,1,-1,165
390,240,1,-1,163
393,238,1,-1,161
396,236,1,-1,159
399,234,1,-1,157
402,232,1,-1,155
405,230,1,-1,153
408,228,1,-1,151
411,226,1,-1,149
414,224,1,-1,147
417,222,1,-1,145
420,220,1,-1,143
423,218,1,-1,141
426,216,1,-1,139
429,214,1,-1,137
432,212,1,-1,135
435,210,1,-1,133
438,208,1,-1,131
441,206,1,-1,129
444,204,1,-1,127
447,202,1,-1,125
450,200,1,-1,125
453,198,1,-1,125
456,196,1,-1,125
459,194,1,-1,125
462,192,1,-1,125
465,190,1,-1,125
468,188,1,-1,125
471,186,1,-1,125
474,184,1,-1,125
477,182,1,-1,125
480,180,1,-1,125
483,178,1,-1,125
486,176,1,-1,125
489,174,1,-1,125
492,172,1,-1,125
495,170,1,-1,125
498,168,1,-1,125
501,166,1,-1,125
504,164,1,-1,125
507,162,1,-1,125
510,160,1,-1,125
513,158,1,-1,125
516,156,1,-1,125
519,154,1,-1,125
522,152,1,-1,125
525,150,1,-1,125
528,148,1,-1,125
531,146,1,-1,125
534,144,1,-1,123
537,142,1,-1,121
540,140,1,-1,119
543,138,1,-1,117
546,136,1,-1,115
549,134,1,-1,113
552,132,1,-1,111
555,130,1,-1,109
558,128,1,-1,107
561,126,1,-1,107
564,124,1,-1,107
567,122,1,-1,107
570,120,1,-1,105
573,118,1,-1,103
576,116,1,-1,101
579,114,1,-1,99
582,112,1,-1,97
585,110,1,-1,95
588,108,1,-1,93
591,106,1,-1,91
594,104,1,-1,89
597,102,1,-1,87
600,100,1,-1,85
603,98,1,-1,83
606,96,1,-1,81
609,94,1,-1,79
612,92,1,-1,77
615,90,1,-1,75
618,88,1,-1,73
621,86,1,-1,71
624,84,1,-1,69
627,82,1,-1,67
630,80,1,-1,65
627,78,-1,-1,63
624,76,-1,-1,61
621,74,-1,-1,59
618,72,-1,-1,57
615,70,-1,-1,55
612,68,-1,-1,53
609,66,-1,-1,51
606,64,-1,-1,49
603,62,-1,-1,47
600,60,-1,-1,45
597,58,-1,-1,43
594,56,-1,-1,41
591,54,-1,-1,39
588,52,-1,-1,37
585,50,-1,-1,35
582,48,-1,-1,35
579,46,-1,-1,35
576,44,-1,-1,35
573,42,-1,-1,35
570,40,-1,-1,35
567,38,-1,-1,35
564,36,-1,-1,35
561,34,-1,-1,35
558,32,-1,-1,35
555,30,-1,-1,35
552,28,-1,-1,35
549,26,-1,-1,37
546,24,-1,-1,39
543,22,-1,-1,41
540,20,-1,-1,43
537,18,-1,-1,45
534,16,-1,-1,47
531,14,-1,-1,49
528,16,-1,1,51
525,18,-1,1,53
522,20,-1,1,55
519,22,-1,1,57
516,24,-1,1,59
513,26,-1,1,61
510,28,-1,1,63
507,30,-1,1,65
504,32,-1,1,67
501,34,-1,1,69
498,36,-1,1,71
495,38,-1,1,73
492,40,-1,1,75
489,42,-1,1,77
486,44,-1,1,79
483,46,-1,1,81
480,48,-1,1,83
477,50,-1,1,85
474,52,-1,1,87
471,54,-1,1,89
468,56,-1,1,91
465,58,-1,1,93
462,60,-1,1,95
459,62,-1,1,97
456,64,-1,1,99
453,66,-1,1,101
450,68,-1,1,103
447,70,-1,1,105
444,72,-1,1,107
441,74,-1,1,109
438,76,-1,1,111
435,78,-1,1,111
432,80,-1,1,111
429,82,-1,1,111
426,84,-1,1,111
423,86,-1,1,111
420,88,-1,1,111
417,90,-1,1,111
414,92,-1,1,111
411,94,-1,1,111
408,96,-1,1,111
405,98,-1,1,111
402,100,-1,1,111
399,102,-1,1,111
396,104,-1,1,111
393,106,-1,1,111
390,108,-1,1,111
387,110,-1,1,111
384,112,-1,1,111
381,114,-1,1,111
378,116,-1,1,111
375,118,-1,1,111
372,120,-1,1,111
369,122,-1,1,111
366,124,-1,1,111
363,126,-1,1,111
360,128,-1,1,111
357,130,-1,1,111
354,132,-1,1,111
351,134,-1,1,111
348,136,-1,1,111
345,138,-1,1,111
342,140,-1,1,111
339,142,-1,1,111
336,144,-1,1,111
333,146,-1,1,111
330,148,-1,1,111
327,150,-1,1,111
324,152,-1,1,111
321,154,-1,1,111
318,156,-1,1,111
315,158,-1,1,111
312,160,-1,1,111
309,162,-1,1,111
306,164,-1,1,111
303,166,-1,1,111
300,168,-1,1,111
297,170,-1,1,111
294,172,-1,1,111
291,174,-1,1,111
288,176,-1,1,111
285,178,-1,1,111
282,180,-1,1,111
279,182,-1,1,111
276,184,-1,1,111
273,186,-1,1,111
270,188,-1,1,111
267,190,-1,1,111
264,192,-1,1,111
261,194,-1,1,111
258,196,-1,1,111
255,198,-1,1,111
252,200,-1,1,111
249,202,-1,1,111
246,204,-1,1,111
243,206,-1,1,111
240,208,-1,1,111
237,210,-1,1,111
234,212,-1,1,111
231,214,-1,1,111
228,216,-1,1,111
225,218,-1,1,111
222,220,-1,1,111
219,222,-1,1,111
216,224,-1,1,111
213,226,-1,1,111
210,228,-1,1,111
207,230,-1,1,111
204,232,-1,1,111
201,234,-1,1,111
198,236,-1,1,111
195,238,-1,1,111
192,240,-1,1,111
189,242,-1,1,111
186,244,-1,1,111
183,246,-1,1,111
180,248,-1,1,111
177,250,-1,1,111
174,252,-1,1,111
171,254,-1,1,111
168,256,-1,1,111
165,258,-1,1,111
162,260,-1,1,111
159,262,-1,1,111
156,264,-1,1,111
153,266,-1,1,111
150,268,-1,1,111
147,270,-1,1,111
144,272,-1,1,111
141,274,-1,1,111
138,276,-1,1,111
135,278,-1,1,111
132,280,-1,1,111
129,282,-1,1,111
126,284,-1,1,111
123,286,-1,1,111
120,288,-1,1,111
117,290,-1,1,111
114,292,-1,1,111
111,294,-1,1,111
108,296,-1,1,111
105,298,-1,1,111
102,300,-1,1,111
99,302,-1,1,111
96,304,-1,1,111
93,306,-1,1,111
90,308,-1,1,111
87,310,-1,1,111
84,312,-1,1,111
81,314,-1,1,111
78,316,-1,1,111
75,318,-1,1,111
72,320,-1,1,111
69,322,-1,1,111
66,324,-1,1,111
63,326,-1,1,111
60,328,-1,1,111
57,330,-1,1,111
54,332,-1,1,111
51,334,-1,1,111
48,336,-1,1,111
45,338,-1,1,111
42,340,-1,1,111
39,342,-1,1,111
36,344,-1,1,111
33,346,-1,1,111
30,348,-1,1,111
27,350,-1,1,111
24,352,-1,1,111
21,354,-1,1,111
18,356,-1,1,111
15,358,-1,1,111
18,360,1,1,111
21,362,1,1,111
24,364,1,1,111
27,366,1,1,111
30,368,1,1,111
33,370,1,1,111
36,372,1,1,111
39,374,1,1,111
42,376,1,1,111
45,378,1,1,111
48,380,1,1,111
51,382,1,1,111
54,384,1,1,111
57,386,1,1,111
60,388,1,1,111
63,390,1,1,111
66,392,1,1,111
69,394,1,1,111
72,396,1,1,111
75,398,1,1,111
78,400,1,1,111
81,402,1,1,111
84,404,1,1,111
87,406,1,1,111
90,408,1,1,111
93,410,1,1,111
96,412,1,1,111
99,414,1,1,111
102,416,1,1,111
105,418,1,1,111
108,420,1,1,111
111,422,1,1,111
114,424,1,1,111
117,426,1,1,111
120,428,1,1,111
123,430,1,1,111
126,432,1,1,111
129,434,1,1,111
132,436,1,1,111
135,438,1,1,111
138,440,1,1,111
141,442,1,1,111
144,444,1,1,111
147,446,1,1,111
150,448,1,1,111
153,450,1,1,111
156,452,1,1,111
159,454,1,1,111
162,456,1,1,111
165,458,1,1,111
168,460,1,1,111
171,462,1,1,111
174,464,1,1,111
177,466,1,1,111
180,464,1,-1,111
183,462,1,-1,111
186,460,1,-1,113
189,458,1,-1,115
192,456,1,-1,117
195,454,1,-1,119
198,452,1,-1,121
201,450,1,-1,123
204,448,1,-1,125
207,446,1,-1,127
210,444,1,-1,129
213,442,1,-1,131
216,440,1,-1,133
219,438,1,-1,135
222,436,1,-1,137
225,434,1,-1,139
228,432,1,-1,141
231,430,1,-1,143
234,428,1,-1,145
237,426,1,-1,147
240,424,1,-1,149
243,422,1,-1,151
246,420,1,-1,153
249,418,1,-1,155
252,416,1,-1,157
255,414,1,-1,159
258,412,1,-1,161
261,410,1,-1,163
264,408,1,-1,165
267,406,1,-1,167
270,404,1,-1,169
273,402,1,-1,171
276,400,1,-1,173
279,398,1,-1,175
282,396,1,-1,177
285,394,1,-1,179
288,392,1,-1,181
291,390,1,-1,183
294,388,1,-1,185
297,386,1,-1,187
300,384,1,-1,189
303,382,1,-1,191
306,380,1,-1,193
309,378,1,-1,195
312,376,1,-1,197
315,374,1,-1,199
318,372,1,-1,201
321,370,1,-1,203
324,368,1,-1,205
327,366,1,-1,207
330,364,1,-1,209
333,362,1,-1,211
336,360,1,-1,213
339,358,1,-1,215
342,356,1,-1,217
345,354,1,-1,219
348,352,1,-1,221
351,350,1,-1,223
354,348,1,-1,225
357,346,1,-1,227
360,344,1,-1,229
363,342,1,-1,231
366,340,1,-1,233
369,338,1,-1,233
372,336,1,-1,233
375,334,1,-1,233
378,332,1,-1,233
381,330,1,-1,233
384,328,1,-1,233
387,326,1,-1,233
390,324,1,-1,233
393,322,1,-1,233
396,320,1,-1,233
399,318,1,-1,233
402,316,1,-1,233
405,314,1,-1,233
408,312,1,-1,233
411,310,1,-1,233
414,308,1,-1,233
417,306,1,-1,233
420,304,1,-1,233
423,302,1,-1,233
426,300,1,-1,233
429,298,1,-1,233
432,296,1,-1,233
435,294,1,-1,233
438,292,1,-1,233
441,290,1,-1,233
444,288,1,-1,233
447,286,1,-1,233
450,284,1,-1,233
453,282,1,-1,233
456,280,1,-1,233
459,278,1,-1,231
462,276,1,-1,229
465,274,1,-1,227
468,272,1,-1,225
471,270,1,-1,223
474,268,1,-1,221
477,266,1,-1,219
480,264,1,-1,217
483,262,1,-1,215
486,260,1,-1,213
489,258,1,-1,211
492,256,1,-1,209
495,254,1,-1,207
498,252,1,-1,205
501,250,1,-1,203
504,248,1,-1,201
507,246,1,-1,199
510,244,1,-1,197
513,242,1,-1,195
516,240,1,-1,193
519,238,1,-1,191
522,236,1,-1,189
525,234,1,-1,187
528,232,1,-1,187
531,230,1,-1,187
534,228,1,-1,187
537,226,1,-1,187
540,224,1,-1,187
543,222,1,-1,187
546,220,1,-1,187
549,218,1,-1,187
552,216,1,-1,185
555,214,1,-1,183
558,212,1,-1,181
561,210,1,-1,179
564,208,1,-1,177
567,206,1,-1,175
570,204,1,-1,173
573,202,1,-1,171
576,200,1,-1,169
579,198,1,-1,167
582,196,1,-1,165
585,194,1,-1,163
588,192,1,-1,161
591,190,1,-1,159
594,188,1,-1,157
597,186,1,-1,155
600,184,1,-1,153
603,182,1,-1,151
606,180,1,-1,149
609,178,1,-1,147
612,176,1,-1,145
615,174,1,-1,143
618,172,1,-1,141
621,170,1,-1,139
624,168,1,-1,137
627,166,1,-1,135
630,164,1,-1,133
627,162,-1,-1,131
624,160,-1,-1,129
621,158,-1,-1,129
618,156,-1,-1,129
615,154,-1,-1,129
612,152,-1,-1,129
609,150,-1,-1,129
606,148,-1,-1,129
603,146,-1,-1,129
600,144,-1,-1,129
597,142,-1,-1,129
594,140,-1,-1,129
591,138,-1,-1,129
588,136,-1,-1,129
585,134,-1,-1,129
582,132,-1,-1,129
579,130,-1,-1,129
576,128,-1,-1,129
573,126,-1,-1,129
570,124,-1,-1,129
567,122,-1,-1,129
564,120,-1,-1,129
561,118,-1,-1,129
558,116,-1,-1,129
555,114,-1,-1,129
